"id_del_pedido","id_del_producto","id_posicion","id_del_cliente","id_dir_cliente","ventas","cantidad","descuento","ganancia","valoracion"
"HN-2023-158211","OFF-BI-10002026-1",2,"IL-11185","DIR-4",104.58,6,0.7,-80.178,1
"PA-2023-164630","TEC-CO-10000971-1",1,"RC-13975","DIR-1",959.968,4,0.2,119.996,4
"MX-2023-134474","OFF-AR-10003958-1",1,"ER-10795","DIR-5",5.248,2,0.2,0.590399999999999,1
"MX-2023-134474","TEC-AC-10001714-1",2,"ER-10795","DIR-5",191.472,6,0.2,40.6878,1
"MX-2023-134474","TEC-PH-10002923-1",3,"ER-10795","DIR-5",59.184,2,0.2,5.1786,1
"BR-2023-158806","FUR-FU-10004270-2",1,"MA-18520","DIR-8",23.076,3,0.6,-10.9611,3
"BB-2023-101938","OFF-AR-10003696-1",1,"LC-13480","DIR-1",34.58,1,0,10.0282,4
"BR-2023-158806","OFF-PA-10004621-1",2,"MA-18520","DIR-8",25.92,5,0.2,9.072,3
"TT-2023-100461","FUR-BO-10002545-1",1,"LG-15145","DIR-3",1565.88,6,0,407.1288,5
"BR-2023-137295","OFF-AR-10001955-1",1,"EC-21820","DIR-4",47.616,3,0.2,5.95199999999999,3
"TT-2023-100461","OFF-BI-10001460-1",2,"LG-15145","DIR-3",106.05,7,0,49.8435,5
"BR-2023-137295","OFF-BI-10004236-1",2,"EC-21820","DIR-4",30.828,7,0.7,-24.6624,3
"BR-2023-137295","TEC-PH-10004080-1",3,"EC-21820","DIR-4",108.784,2,0.2,10.8784,5
"MX-2023-126543","FUR-FU-10002445-1",1,"WL-17665","DIR-3",15.168,2,0.2,3.792,1
"BR-2023-108882","TEC-AC-10000420-1",1,"EP-16780","DIR-10",349.95,5,0,118.983,4
"BR-2023-108882","TEC-PH-10002726-1",2,"EP-16780","DIR-10",377.928,9,0.2,141.723,4
"BR-2023-163937","FUR-FU-10000010-1",1,"ED-16000","DIR-5",24.85,5,0,7.7035,3
"DO-2023-116547","FUR-FU-10000076-1",1,"OS-16585","DIR-2",79.92,4,0,34.3656,4
"DO-2023-116547","TEC-AC-10002335-1",2,"OS-16585","DIR-2",69.98,2,0,13.2962,2
"MX-2023-141887","FUR-FU-10002268-1",1,"CO-17470","DIR-2",54.992,14,0.2,8.9362,3
"EC-2023-126529","OFF-PA-10001166-2",1,"CL-13255","DIR-4",15.552,3,0.2,5.4432,4
"EC-2023-126529","OFF-PA-10003656-1",2,"CL-13255","DIR-4",63.312,3,0.2,20.5764,5
"EC-2023-126529","TEC-PH-10000148-1",3,"CL-13255","DIR-4",15.588,2,0.4,-9.8724,3
"DO-2023-133368","FUR-FU-10003374-1",1,"IE-10675","DIR-2",315.776,8,0.2,31.5776,2
"DO-2023-133368","OFF-PA-10004039-1",2,"IE-10675","DIR-2",89.568,2,0.2,32.4684,1
"GT-2023-140746","FUR-TA-10002903-1",1,"OM-19825","DIR-2",181.797,1,0.3,-15.5826,1
"UY-2023-152072","OFF-AR-10001573-1",1,"OM-13240","DIR-11",4.66,2,0,1.3514,2
"NI-2023-137848","OFF-BI-10002225-1",1,"MR-21850","DIR-3",49.536,3,0.2,17.3376,3
"NI-2023-137848","OFF-EN-10001137-1",2,"MR-21850","DIR-3",16.52,4,0,7.5992,4
"UY-2023-152072","OFF-EN-10003040-1",2,"OM-13240","DIR-11",52.34,2,0,24.5998,2
"NI-2023-166912","OFF-PA-10001033-1",1,"KP-11335","DIR-3",81.98,2,0,40.1702,4
"NI-2023-137848","OFF-PA-10004285-1",3,"MR-21850","DIR-3",60.12,9,0,28.8576,2
"UY-2023-152072","TEC-AC-10000844-1",3,"OM-13240","DIR-11",254.97,3,0,91.7892,1
"MX-2023-121755","OFF-BI-10001634-1",1,"EH-13945","DIR-4",11.648,2,0.2,4.2224,2
"MX-2023-121755","TEC-AC-10003027-1",2,"EH-13945","DIR-4",90.57,3,0,11.7741,1
"MX-2023-116736","FUR-FU-10004017-2",1,"SO-12430","DIR-6",322.59,3,0,64.518,4
"CU-2023-106558","TEC-AC-10001142-1",1,"JM-13495","DIR-1",316,4,0,31.6,1
"MX-2023-116736","TEC-AC-10002049-1",2,"SO-12430","DIR-6",371.97,3,0,66.9546,4
"MX-2023-116736","TEC-AC-10003628-1",3,"SO-12430","DIR-6",29.99,1,0,13.1956,5
"MX-2023-155412","OFF-AR-10003183-1",1,"RA-20260","DIR-6",6.68,2,0,2,3
"SV-2023-167339","FUR-CH-10000785-1",1,"VC-20995","DIR-2",1013.488,7,0.2,76.0116,3
"SV-2023-167339","FUR-CH-10004289-1",2,"VC-20995","DIR-2",153.568,2,0.2,-5.75880000000002,3
"MX-2023-115238","FUR-FU-10001025-1",1,"PS-15220","DIR-2",24.3,5,0,10.45,2
"MX-2023-115238","FUR-FU-10002445-1",2,"PS-15220","DIR-2",9.48,1,0,3.79,2
"MX-2023-115238","FUR-FU-10002960-1",3,"PS-15220","DIR-2",31.4,5,0,13.19,2
"MX-2023-115238","OFF-PA-10002689-1",4,"PS-15220","DIR-2",6.48,1,0,3.11,3
"MX-2023-115238","TEC-PH-10001300-1",5,"PS-15220","DIR-2",209.5,10,0,58.66,1
"JM-2023-135923","FUR-BO-10002213-2",1,"HT-11935","DIR-1",451.136,4,0.2,-67.6704,5
"DO-2023-138079","FUR-FU-10001475-1",1,"ER-10795","DIR-1",109.9,5,0,37.366,2
"JM-2023-135923","FUR-FU-10002107-1",2,"HT-11935","DIR-1",14.272,8,0.2,4.2816,5
"JM-2023-135923","OFF-AP-10000692-1",3,"HT-11935","DIR-1",64.864,4,0.2,6.4864,4
"NI-2023-155180","OFF-BI-10004506-1",1,"VM-21280","DIR-1",26.336,4,0.2,9.2176,4
"CO-2023-111010","OFF-FA-10003472-1",1,"DS-18895","DIR-7",7.56,6,0,0.3024,3
"SV-2023-125850","OFF-LA-10003498-1",1,"LV-14320","DIR-2",44.4,3,0,22.2,3
"SV-2023-125850","OFF-LA-10004484-1",2,"LV-14320","DIR-2",20.65,5,0,9.499,3
"DO-2023-146318","OFF-PA-10003953-1",1,"GA-17275","DIR-2",12.96,2,0,6.2208,5
"DO-2023-148208","TEC-AC-10000171-1",1,"IG-11530","DIR-1",55.176,3,0.2,15.8631,3
"DO-2023-148208","TEC-PH-10004093-1",2,"IG-11530","DIR-1",110.376,4,0.4,-20.2356,5
"MX-2023-113656","FUR-FU-10000719-1",1,"CS-12415","DIR-3",59.99,7,0,21.5964,2
"BR-2023-165505","OFF-AR-10003477-1",1,"EA-12535","DIR-5",8.04,6,0,2.7336,2
"BR-2023-165505","OFF-ST-10001526-1",2,"EA-12535","DIR-5",1564.29,13,0,406.7154,2
"BR-2023-165505","TEC-AC-10002926-1",3,"EA-12535","DIR-5",99.98,2,0,42.9914,2
"MX-2023-109407","OFF-BI-10000285-1",1,"CD-14965","DIR-7",31.36,4,0,15.68,3
"NI-2023-168046","FUR-FU-10000747-1",1,"PL-15895","DIR-2",45.98,1,0,7.81659999999999,4
"NI-2023-168046","FUR-TA-10001095-1",2,"PL-15895","DIR-2",313.722,3,0.4,-99.3453,4
"BR-2023-153346","OFF-AR-10000315-1",1,"JZ-21355","DIR-3",9.21,3,0,2.3025,1
"NI-2023-168046","OFF-BI-10003676-1",3,"PL-15895","DIR-2",43.12,5,0.2,15.092,5
"BR-2023-153346","OFF-PA-10000007-1",2,"JZ-21355","DIR-3",18,5,0,8.28,2
"NI-2023-168046","OFF-ST-10004337-1",4,"PL-15895","DIR-2",428.68,7,0,0,3
"MX-2023-146437","OFF-AR-10000588-1",1,"CD-14965","DIR-6",39.68,2,0,10.3168,1
"DO-2023-166660","FUR-BO-10000468-1",1,"GD-21250","DIR-1",48.58,1,0,7.7728,3
"DO-2023-166660","FUR-CH-10001190-1",2,"GD-21250","DIR-1",435.168,4,0.2,-59.8356,2
"MX-2023-168032","FUR-TA-10004256-1",1,"MG-13135","DIR-2",626.1,3,0.5,-538.446,4
"SV-2023-164483","OFF-BI-10000014-1",1,"AV-15490","DIR-3",17.456,2,0.2,5.8914,2
"MX-2023-168032","OFF-BI-10000546-1",2,"MG-13135","DIR-2",1.728,3,0.8,-2.6784,2
"SV-2023-153661","OFF-BI-10004781-1",1,"VC-20725","DIR-2",50.784,2,0.2,17.7744,4
"SV-2023-153661","OFF-LA-10004689-1",2,"VC-20725","DIR-2",26.01,9,0,12.2247,3
"BR-2023-114944","OFF-PA-10003892-1",1,"LA-14800","DIR-3",156.512,4,0.2,52.8228,1
"SV-2023-153661","OFF-ST-10000675-1",3,"VC-20725","DIR-2",305.01,9,0,76.2525,2
"MX-2023-168032","TEC-PH-10004241-1",3,"MG-13135","DIR-2",1439.968,4,0.2,143.9968,2
"SV-2023-159891","OFF-BI-10003527-1",1,"LO-11170","DIR-1",1270.99,1,0,635.495,3
"BR-2023-158043","OFF-EN-10003134-1",1,"JL-15325","DIR-3",23.36,2,0,11.68,1
"SV-2023-159891","OFF-EN-10004483-1",2,"LO-11170","DIR-1",125.36,8,0,58.9192,3
"MX-2023-129238","OFF-PA-10002764-1",1,"AO-20050","DIR-3",56.7,5,0,27.783,2
"MX-2023-147970","OFF-PA-10003936-1",1,"MM-10150","DIR-2",15.552,3,0.2,5.4432,5
"MX-2023-129238","TEC-PH-10004120-1",2,"AO-20050","DIR-3",109.592,1,0.2,8.2194,3
"MX-2023-154067","OFF-PA-10002254-1",1,"CO-20950","DIR-5",105.52,4,0,48.5392,2
"CL-2023-140809","OFF-ST-10002214-1",1,"SP-12760","DIR-8",56.45,5,0,14.677,1
"CL-2023-158841","FUR-FU-10001731-1",1,"HM-20110","DIR-11",18.69,7,0,7.1022,3
"GT-2023-144645","FUR-FU-10003601-1",1,"MC-18640","DIR-2",73.784,2,0.6,-77.4732,5
"CL-2023-158841","OFF-BI-10002557-1",2,"HM-20110","DIR-11",36.4,8,0,18.2,2
"NI-2023-147431","OFF-ST-10003994-1",1,"KC-10105","DIR-4",117.96,2,0,5.898,4
"CL-2023-158841","TEC-MA-10001127-1",3,"HM-20110","DIR-11",8749.95,5,0,2799.984,2
"MX-2023-118514","FUR-CH-10000015-1",1,"CB-17050","DIR-3",866.4,4,0,225.264,2
"BR-2023-117912","FUR-FU-10002088-1",1,"EO-21520","DIR-9",14.368,2,0.2,3.9512,3
"MX-2023-101189","OFF-ST-10004180-1",1,"TA-15400","DIR-5",93.02,2,0,3.7208,1
"AR-2023-150077","TEC-PH-10002890-1",1,"DJ-17365","DIR-6",90.48,2,0,23.5248,1
"AR-2023-108504","FUR-BO-10004015-1",1,"SM-18955","DIR-7",239.98,2,0,52.7956,2
"AR-2023-108504","FUR-FU-10004091-1",2,"SM-18955","DIR-7",18.84,3,0,7.1592,2
"SV-2023-100993","FUR-TA-10001095-1",1,"AL-10750","DIR-1",557.728,4,0.2,6.9716,2
"AR-2023-108504","OFF-EN-10003001-1",3,"SM-18955","DIR-7",167.96,2,0,78.9412,3
"AR-2023-108504","OFF-FA-10000053-1",4,"SM-18955","DIR-7",9.45,5,0,0.189,2
"SV-2023-100993","OFF-LA-10003223-1",2,"AL-10750","DIR-1",14.73,3,0,7.2177,4
"AR-2023-108504","OFF-PA-10000357-1",5,"SM-18955","DIR-7",122.97,3,0,60.2553,1
"AR-2023-108504","OFF-PA-10001289-1",6,"SM-18955","DIR-7",348.84,9,0,170.9316,3
"AR-2023-108504","OFF-PA-10003892-1",7,"SM-18955","DIR-7",342.37,7,0,160.9139,3
"AR-2023-108504","OFF-ST-10002344-1",8,"SM-18955","DIR-7",80.98,1,0,1.61960000000001,2
"SV-2023-100993","OFF-ST-10004340-1",3,"AL-10750","DIR-1",186.54,3,0,50.3658,3
"AR-2023-108504","OFF-ST-10004804-1",9,"SM-18955","DIR-7",154.44,3,0,1.5444,4
"AR-2023-108504","TEC-PH-10000215-1",10,"SM-18955","DIR-7",104.85,3,0,28.3095,1
"SV-2023-100993","TEC-PH-10001448-1",4,"AL-10750","DIR-1",159.968,4,0.2,-31.9936,3
"AR-2023-108504","TEC-PH-10003645-1",11,"SM-18955","DIR-7",484.83,3,0,126.0558,2
"BR-2023-125017","FUR-FU-10000723-1",1,"GA-16240","DIR-4",132.224,4,0.2,-18.1808,3
"MX-2023-106894","OFF-LA-10001045-1",1,"KL-12265","DIR-4",7.83,3,0,3.6018,1
"CU-2023-161662","OFF-PA-10003465-1",1,"FG-11410","DIR-1",30.352,2,0.2,10.6232,4
"MX-2023-106894","TEC-AC-10003063-1",2,"KL-12265","DIR-4",100,4,0,21,2
"MX-2023-135461","TEC-PH-10004094-1",1,"RC-13975","DIR-2",623.96,5,0.2,38.9975,2
"GT-2023-163048","FUR-CH-10001270-1",1,"AY-17440","DIR-1",241.5,4,0.3,0,4
"BR-2023-109344","TEC-PH-10002624-1",1,"EA-12070","DIR-3",1127.976,3,0.2,126.8973,2
"SV-2023-112396","TEC-AC-10003628-1",1,"BC-16210","DIR-3",89.97,3,0,39.5868,4
"SV-2023-112396","TEC-AC-10004761-1",2,"BC-16210","DIR-3",31.86,2,0,11.151,3
"MX-2023-164938","TEC-PH-10004897-1",1,"GC-19210","DIR-2",69.93,7,0,0.699299999999999,4
"SV-2023-110492","OFF-BI-10003274-1",1,"JH-15880","DIR-2",15.92,4,0,7.4824,2
"SV-2023-110492","OFF-ST-10003716-1",2,"JH-15880","DIR-2",1350.12,6,0,175.5156,2
"MX-2023-112942","OFF-PA-10004092-1",1,"HU-19810","DIR-5",146.82,3,0,73.41,2
"GT-2023-134334","FUR-FU-10003274-1",1,"AG-13090","DIR-2",10.56,6,0,4.6464,4
"GT-2023-134334","FUR-TA-10002356-1",2,"AG-13090","DIR-2",550.431,3,0.3,-47.1798,3
"GT-2023-134334","OFF-AR-10001770-1",3,"AG-13090","DIR-2",7.98,3,0,2.0748,4
"MX-2023-146150","OFF-AR-10002240-1",1,"HD-14380","DIR-3",264.18,7,0,68.6868,3
"GT-2023-134334","OFF-PA-10000791-1",4,"AG-13090","DIR-2",4.77,1,0,2.1465,2
"NI-2023-162859","OFF-BI-10004519-1",1,"PG-18820","DIR-4",398.352,3,0.2,124.485,2
"NI-2023-162859","OFF-FA-10000304-1",2,"PG-18820","DIR-4",8.72,4,0,3.5752,5
"BR-2023-134138","FUR-CH-10001545-1",1,"NP-15790","DIR-5",227.96,2,0,36.4736,1
"NI-2023-105781","FUR-CH-10001802-1",1,"JR-15565","DIR-4",326.646,3,0.1,39.9234,2
"BR-2023-168956","FUR-CH-10004754-1",1,"EA-14035","DIR-11",62.958,3,0.3,-2.6982,1
"HN-2023-108105","FUR-FU-10003773-1",1,"SG-14605","DIR-4",318.08,4,0,34.9888,4
"BR-2023-168956","OFF-AP-10004233-1",2,"EA-14035","DIR-11",92.064,6,0.8,-225.5568,2
"HN-2023-108105","OFF-BI-10002412-1",2,"SG-14605","DIR-4",5.8,1,0,2.61,4
"BR-2023-168956","OFF-FA-10000304-1",3,"EA-14035","DIR-11",6.976,4,0.2,1.8312,3
"BR-2023-168956","OFF-PA-10000809-1",4,"EA-14035","DIR-11",5.184,1,0.2,1.8144,1
"NI-2023-105781","TEC-AC-10003628-1",2,"JR-15565","DIR-4",89.97,3,0,39.5868,3
"NI-2023-123274","FUR-FU-10004090-1",1,"FO-14710","DIR-6",44.46,2,0,14.6718,4
"PE-2023-101630","OFF-LA-10004425-1",1,"SP-12760","DIR-9",8.67,3,0,4.0749,2
"SV-2023-106460","OFF-PA-10001736-1",1,"FO-14710","DIR-3",70.88,2,0,33.3136,3
"NI-2023-123274","OFF-ST-10000736-1",2,"FO-14710","DIR-6",242.94,3,0,9.71759999999999,4
"PE-2023-101630","OFF-SU-10001664-1",2,"SP-12760","DIR-9",25.71,3,0,6.6846,2
"CU-2023-166485","OFF-PA-10004996-1",1,"NJ-10210","DIR-1",16.496,2,0.2,5.5674,4
"CL-2023-168410","FUR-FU-10000629-1",1,"HN-11245","DIR-4",68.95,5,0,28.959,1
"NI-2023-121447","FUR-FU-10001861-1",1,"EA-14035","DIR-3",135.8,7,0,66.542,4
"MX-2023-139010","OFF-BI-10000174-1",1,"PV-17635","DIR-1",18.56,4,0.2,6.496,2
"SV-2023-139262","OFF-BI-10002026-1",1,"AL-16960","DIR-2",34.86,2,0.7,-26.726,1
"MX-2023-139010","OFF-BI-10002309-1",2,"PV-17635","DIR-1",31.248,7,0.2,10.9368,2
"SV-2023-139262","OFF-BI-10003727-1",2,"AL-16960","DIR-2",3.762,3,0.7,-2.7588,1
"CL-2023-168410","OFF-ST-10000036-1",2,"HN-11245","DIR-4",296.37,3,0,80.0199,3
"SV-2023-139262","OFF-ST-10001496-1",3,"AL-16960","DIR-2",432.456,3,0.2,32.4342,1
"MX-2023-139010","OFF-ST-10001809-1",3,"PV-17635","DIR-1",449.15,5,0,8.98299999999999,1
"MX-2023-139010","TEC-AC-10004227-1",4,"PV-17635","DIR-1",12.99,1,0,0.779399999999999,2
"CL-2023-168410","TEC-PH-10002583-1",3,"HN-11245","DIR-4",39.98,2,0,1.999,2
"MX-2023-119025","OFF-AP-10001205-1",1,"JS-18985","DIR-2",490.32,9,0,137.2896,5
"MX-2023-143280","OFF-FA-10000992-1",1,"AS-21580","DIR-3",10.65,3,0,5.0055,1
"MX-2023-143280","TEC-AC-10003399-1",2,"AS-21580","DIR-3",36.24,1,0,15.2208,4
"MX-2023-143280","TEC-PH-10002398-1",3,"AS-21580","DIR-3",445.96,5,0.2,55.7449999999999,4
"HN-2023-144400","OFF-EN-10004386-1",1,"GO-10420","DIR-3",57.576,3,0.2,21.591,4
"MX-2023-165015","OFF-EN-10003134-1",1,"QG-11725","DIR-5",46.72,5,0.2,17.52,2
"GT-2023-128706","FUR-FU-10004053-1",1,"DA-13540","DIR-2",16.192,2,0.6,-6.8816,4
"NI-2023-102456","OFF-AP-10004336-1",1,"AB-12865","DIR-2",170.88,3,0,49.5552,4
"BR-2023-101448","OFF-BI-10004738-1",1,"LL-13930","DIR-3",56.82,3,0,28.41,1
"MX-2023-111283","OFF-AR-10001615-1",1,"DC-16870","DIR-3",111.104,7,0.2,8.3328,1
"NI-2023-101623","OFF-FA-10003495-1",1,"MT-19525","DIR-2",36.48,6,0,18.24,4
"HT-2023-143819","FUR-TA-10001095-1",1,"GV-16270","DIR-1",836.592,8,0.4,-264.9208,1
"HT-2023-143819","OFF-PA-10003127-1",2,"GV-16270","DIR-1",26.38,1,0,12.1348,2
"HT-2023-143819","OFF-ST-10003208-1",3,"GV-16270","DIR-1",362.92,2,0,105.2468,1
"HT-2023-143819","TEC-MA-10003979-1",4,"GV-16270","DIR-1",4899.93,7,0,2400.9657,3
"SV-2023-151862","TEC-PH-10003535-1",1,"LE-18715","DIR-1",159.984,2,0.2,13.9986,2
"BR-2023-116799","FUR-CH-10004983-1",1,"RQ-15310","DIR-4",563.43,5,0.3,-56.343,3
"SV-2023-120005","FUR-FU-10000672-1",1,"LL-21160","DIR-2",35.28,3,0,11.9952,3
"MX-2023-145730","FUR-TA-10004915-1",1,"OP-12220","DIR-5",637.896,3,0.3,-127.5792,4
"CU-2023-112123","OFF-BI-10001071-1",1,"CO-11710","DIR-1",447.86,7,0,219.4514,4
"MX-2023-145730","OFF-EN-10000483-1",2,"OP-12220","DIR-5",36.6,3,0.2,11.895,2
"BR-2023-103982","OFF-FA-10001332-1",1,"TR-10315","DIR-4",2.304,1,0.2,0.7776,1
"BR-2023-116799","OFF-PA-10001892-1",2,"RQ-15310","DIR-4",42.784,7,0.2,15.5092,3
"CU-2023-112123","OFF-PA-10001977-1",2,"CO-11710","DIR-1",166.44,3,0,79.8912,4
"BR-2023-103982","OFF-SU-10000151-1",2,"TR-10315","DIR-4",3930.072,3,0.2,-786.0144,4
"SV-2023-120005","OFF-SU-10004782-1",2,"LL-21160","DIR-2",25.35,3,0,7.605,3
"BR-2023-103982","TEC-AC-10002857-1",3,"TR-10315","DIR-4",41.72,7,0.2,5.7365,1
"MX-2023-145730","TEC-MA-10001016-1",3,"OP-12220","DIR-5",287.91,3,0.4,33.5895,2
"BR-2023-103982","TEC-PH-10000895-1",4,"TR-10315","DIR-4",431.976,3,0.2,32.3982,1
"CU-2023-112123","TEC-PH-10001557-1",3,"CO-11710","DIR-1",479.95,5,0,129.5865,2
"BO-2023-167759","TEC-PH-10003171-1",1,"RM-12670","DIR-5",134.85,3,0,37.758,2
"SV-2023-154053","OFF-AR-10003727-1",1,"AP-17890","DIR-1",16.99,1,0,4.9271,2
"CL-2023-164637","OFF-BI-10003876-1",1,"MA-19480","DIR-7",128.4,3,0,64.2,2
"CU-2023-122518","OFF-LA-10001641-1",1,"IS-19345","DIR-1",10.08,4,0.2,3.528,4
"MX-2023-158358","TEC-AC-10002567-1",1,"JC-13810","DIR-5",159.98,2,0,57.5928,4
"MX-2023-165218","OFF-EN-10000056-1",1,"OT-19630","DIR-5",149.352,3,0.2,50.4063,1
"MX-2023-165218","OFF-ST-10001558-1",2,"OT-19630","DIR-5",12.992,1,0.2,-0.812,2
"BR-2023-110898","FUR-FU-10003773-1",1,"DC-16870","DIR-6",159.04,5,0.6,-194.824,1
"BR-2023-110898","FUR-TA-10000849-1",2,"DC-16870","DIR-6",145.98,2,0.5,-99.2664,2
"BR-2023-110898","OFF-AP-10001626-1",3,"DC-16870","DIR-6",2.334,3,0.8,-6.3018,2
"HN-2023-155173","OFF-BI-10002982-1",1,"AP-16045","DIR-2",2.043,1,0.7,-1.4982,3
"BR-2023-110898","OFF-BI-10004656-1",4,"DC-16870","DIR-6",1.728,4,0.8,-2.7648,2
"HN-2023-155173","TEC-PH-10002538-1",2,"AP-16045","DIR-2",68.238,3,0.4,-12.5103,2
"HN-2023-155173","TEC-PH-10004586-1",3,"AP-16045","DIR-2",431.94,2,0.4,-71.99,3
"GT-2023-137547","TEC-PH-10002365-1",1,"RM-13705","DIR-4",21.072,3,0.2,1.5804,3
"NI-2023-137337","FUR-FU-10003347-1",1,"FJ-14575","DIR-2",113.6,8,0,44.304,4
"CU-2023-169103","FUR-FU-10004006-1",1,"FG-21910","DIR-2",102.36,3,0.2,-3.83850000000001,2
"MX-2023-140172","OFF-AP-10004233-1",1,"MC-20650","DIR-4",207.144,3,0.1,48.3336,1
"MX-2023-140172","OFF-AR-10002766-1",2,"MC-20650","DIR-4",13.9,5,0,3.753,2
"NI-2023-137337","OFF-BI-10000632-1",2,"FJ-14575","DIR-2",69.456,2,0.2,22.5732,4
"MX-2023-130400","OFF-BI-10001757-1",1,"MF-20125","DIR-5",8.856,9,0.8,-14.1696,1
"AR-2023-106306","OFF-BI-10003676-1",1,"PG-18820","DIR-7",9.702,3,0.7,-7.1148,4
"MX-2023-130400","OFF-EN-10001453-1",2,"MF-20125","DIR-5",146.352,3,0.2,49.3938,1
"HN-2023-111976","OFF-FA-10004968-1",1,"LM-11620","DIR-3",5.984,2,0.2,-1.3464,2
"NI-2023-137337","OFF-PA-10001934-1",3,"FJ-14575","DIR-2",12.96,2,0,6.3504,2
"MX-2023-130400","TEC-AC-10004633-1",3,"MF-20125","DIR-5",27.96,5,0.2,8.388,1
"CU-2023-169103","TEC-PH-10001530-1",2,"FG-21910","DIR-2",1363.96,5,0.2,85.2475,3
"HN-2023-111976","TEC-PH-10002890-1",2,"LM-11620","DIR-3",108.576,4,0.4,-25.3344,3
"VE-2023-153269","FUR-CH-10002647-1",1,"PC-18760","DIR-5",354.9,5,0,88.725,1
"VE-2023-153269","OFF-BI-10004632-1",2,"PC-18760","DIR-5",51.8,4,0,23.31,3
"VE-2023-153269","OFF-PA-10001801-1",3,"PC-18760","DIR-5",17.94,3,0,8.7906,1
"VE-2023-153269","OFF-ST-10004634-1",4,"PC-18760","DIR-5",11.21,1,0,3.363,1
"BR-2023-120803","TEC-AC-10004469-1",1,"VV-19465","DIR-8",199.75,5,0,87.89,3
"PE-2023-112977","FUR-BO-10003272-1",1,"AR-12010","DIR-8",176.784,1,0.2,-22.098,2
"MX-2023-159016","OFF-PA-10004405-1",1,"BO-16285","DIR-2",14.9,5,0,7.152,2
"AR-2023-108959","OFF-ST-10001272-1",1,"LA-17785","DIR-4",104.696,1,0.2,6.5435,3
"HN-2023-122182","TEC-AC-10002800-1",1,"CV-11770","DIR-2",39.992,1,0.2,7.4985,2
"MX-2023-169663","TEC-AC-10003038-1",1,"HB-19510","DIR-3",26.85,3,0,5.1015,2
"MX-2023-169663","TEC-MA-10000984-1",2,"HB-19510","DIR-3",3357.6,3,0.2,377.73,2
"MX-2023-159016","TEC-PH-10002885-1",2,"BO-16285","DIR-2",4158.912,8,0.2,363.9048,1
"HN-2023-122511","FUR-FU-10001037-1",1,"AQ-11485","DIR-2",30.336,4,0.2,9.48,1
"CU-2023-146171","FUR-FU-10004270-2",1,"EA-16135","DIR-1",76.92,4,0,31.5372,2
"PE-2023-128902","FUR-TA-10001095-1",1,"AT-18085","DIR-7",244.006,2,0.3,-31.3722,5
"BR-2023-118255","OFF-BI-10003291-1",1,"LE-18715","DIR-7",17.46,2,0,8.2062,1
"CU-2023-146171","OFF-ST-10001526-1",2,"EA-16135","DIR-1",481.32,4,0,125.1432,2
"BR-2023-118255","TEC-AC-10000171-1",2,"LE-18715","DIR-7",45.98,2,0,19.7714,2
"SV-2023-127138","FUR-CH-10003746-1",1,"DC-13225","DIR-2",770.352,3,0.2,77.0352,3
"SV-2023-127138","OFF-AP-10003842-1",2,"DC-13225","DIR-2",154.9,5,0,40.274,2
"NI-2023-119683","OFF-EN-10001099-1",1,"JB-12595","DIR-3",29.34,3,0,13.4964,4
"SV-2023-127138","OFF-EN-10004459-1",3,"DC-13225","DIR-2",30.56,4,0,14.9744,2
"CU-2023-115504","OFF-PA-10003953-1",1,"OH-18130","DIR-1",12.96,2,0,6.2208,1
"MX-2023-119270","OFF-PA-10004022-1",1,"VO-20245","DIR-3",19.98,2,0,8.991,2
"SV-2023-127138","OFF-ST-10002756-1",4,"DC-13225","DIR-2",676.55,5,0,6.76550000000006,1
"HN-2023-114013","FUR-CH-10004287-1",1,"LV-20770","DIR-2",386.68,2,0.3,-5.52400000000003,3
"SV-2023-136301","FUR-FU-10004712-1",1,"PC-13765","DIR-3",28.28,2,0,7.3528,3
"BR-2023-108637","FUR-FU-10004864-2",1,"AC-10060","DIR-7",127.88,2,0,40.9216,1
"MX-2023-159373","FUR-TA-10004619-1",1,"DT-17110","DIR-2",557.585,5,0.3,0,1
"PE-2023-158834","OFF-AP-10000326-1",1,"ES-21025","DIR-6",157.92,5,0.2,17.766,4
"BR-2023-108637","OFF-AP-10004540-1",2,"AC-10060","DIR-7",160.32,2,0,44.8896,3
"MX-2023-119123","OFF-BI-10001036-1",1,"AR-13360","DIR-2",51.184,7,0.2,19.194,2
"HN-2023-114013","OFF-BI-10002353-1",2,"LV-20770","DIR-2",23.16,5,0.7,-15.44,4
"MX-2023-159373","OFF-BI-10004141-1",2,"DT-17110","DIR-2",1.272,2,0.8,-2.1624,2
"HN-2023-114013","OFF-BI-10004318-1",3,"LV-20770","DIR-2",51.897,1,0.7,-41.5176,4
"BR-2023-108637","OFF-BI-10004965-1",3,"AC-10060","DIR-7",46,4,0,20.7,1
"MX-2023-159373","OFF-PA-10000659-2",3,"DT-17110","DIR-2",70.08,5,0.2,24.528,1
"HN-2023-114013","OFF-PA-10004996-1",4,"LV-20770","DIR-2",41.24,5,0.2,13.9185,3
"HN-2023-114013","OFF-ST-10002574-1",5,"LV-20770","DIR-2",552.56,5,0.2,-138.14,1
"HN-2023-114013","OFF-ST-10003641-1",6,"LV-20770","DIR-2",126.08,2,0.2,-28.368,1
"SV-2023-136301","OFF-SU-10000151-1",2,"PC-13765","DIR-3",4912.59,3,0,196.5036,1
"HN-2023-114013","TEC-AC-10000474-1",7,"LV-20770","DIR-2",379.96,5,0.2,47.4949999999999,3
