"id_del_producto","nombre_del_producto","categoria","subcategoria"
"TEC-PH-10001254-1","Jabra BIZ 2300 Duo QD Duo Corded Headset","Tecnología","Teléfonos"
"TEC-PH-10001299-1","Polycom CX300 Desktop Phone USB VoIP phone","Tecnología","Teléfonos"
"TEC-PH-10001300-1","iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4","Tecnología","Teléfonos"
"TEC-PH-10001305-1","Panasonic KX TS208W Corded phone","Tecnología","Teléfonos"
"TEC-PH-10001336-1","Digium D40 VoIP phone","Tecnología","Teléfonos"
"TEC-PH-10001363-1","Apple iPhone 5S","Tecnología","Teléfonos"
"TEC-PH-10001425-1","Mophie Juice Pack Helium for iPhone","Tecnología","Teléfonos"
"TEC-PH-10001433-1","Cisco Small Business SPA 502G VoIP phone","Tecnología","Teléfonos"
"TEC-PH-10001448-1","Anker Astro 15000mAh USB Portable Charger","Tecnología","Teléfonos"
"TEC-PH-10001459-1","Samsung Galaxy Mega 6.3","Tecnología","Teléfonos"
"TEC-PH-10001468-1","Panasonic Business Telephones KX-T7736","Tecnología","Teléfonos"
"TEC-PH-10001494-1","Polycom CX600 IP Phone VoIP phone","Tecnología","Teléfonos"
"TEC-PH-10001527-1","Plantronics MX500i Earset","Tecnología","Teléfonos"
"TEC-PH-10001530-1","Cisco Unified IP Phone 7945G VoIP phone","Tecnología","Teléfonos"
"TEC-PH-10001530-2","Plantronics Voyager Pro Legend","Tecnología","Teléfonos"
"TEC-PH-10001536-1","Spigen Samsung Galaxy S5 Case Wallet","Tecnología","Teléfonos"
"TEC-PH-10001552-1","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","Tecnología","Teléfonos"
"TEC-PH-10001557-1","Pyle PMP37LED","Tecnología","Teléfonos"
"TEC-PH-10001578-1","Polycom SoundStation2 EX Conference phone","Tecnología","Teléfonos"
"TEC-PH-10001580-1","Logitech Mobile Speakerphone P710e - speaker phone","Tecnología","Teléfonos"
"TEC-PH-10001615-1","AT&T CL82213","Tecnología","Teléfonos"
"TEC-PH-10001619-1","LG G3","Tecnología","Teléfonos"
"TEC-PH-10001644-1","BlueLounge Milo Smartphone Stand, White/Metallic","Tecnología","Teléfonos"
"TEC-PH-10001700-1","Panasonic KX-TG6844B Expandable Digital Cordless Telephone","Tecnología","Teléfonos"
"TEC-PH-10001750-1","Samsung Rugby III","Tecnología","Teléfonos"
"TEC-PH-10001760-1","Bose SoundLink Bluetooth Speaker","Tecnología","Teléfonos"
"TEC-PH-10001795-1","ClearOne CHATAttach 160 - speaker phone","Tecnología","Teléfonos"
"TEC-PH-10001795-2","RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting","Tecnología","Teléfonos"
"TEC-PH-10001809-1","Panasonic KX T7736-B Digital phone","Tecnología","Teléfonos"
"TEC-PH-10001817-1","Wilson Electronics DB Pro Signal Booster","Tecnología","Teléfonos"
"TEC-PH-10001819-1","Innergie mMini Combo Duo USB Travel Charging Kit","Tecnología","Teléfonos"
"TEC-PH-10001835-1","Jawbone JAMBOX Wireless Bluetooth Speaker","Tecnología","Teléfonos"
"TEC-PH-10001870-1","Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5","Tecnología","Teléfonos"
"TEC-PH-10001918-1","Nortel Business Series Terminal T7208 Digital phone","Tecnología","Teléfonos"
"TEC-PH-10001924-1","iHome FM Clock Radio with Lightning Dock","Tecnología","Teléfonos"
"TEC-PH-10001944-1","Wi-Ex zBoost YX540 Cellular Phone Signal Booster","Tecnología","Teléfonos"
"TEC-PH-10001949-1","Cisco SPA 501G IP Phone","Tecnología","Teléfonos"
"TEC-PH-10002033-1","Konftel 250 Conference phone - Charcoal black","Tecnología","Teléfonos"
"TEC-PH-10002070-1","Griffin GC36547 PowerJolt SE Lightning Charger","Tecnología","Teléfonos"
"TEC-PH-10002075-1","AT&T EL51110 DECT","Tecnología","Teléfonos"
"TEC-PH-10002085-1","Clarity 53712","Tecnología","Teléfonos"
"TEC-PH-10002103-1","Jabra SPEAK 410","Tecnología","Teléfonos"
"TEC-PH-10002114-1","Xiaomi Mi3","Tecnología","Teléfonos"
"TEC-PH-10002115-1","Plantronics 81402","Tecnología","Teléfonos"
"TEC-PH-10002170-1","ClearSounds CSC500 Amplified Spirit Phone Corded phone","Tecnología","Teléfonos"
"TEC-PH-10002185-1","QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3","Tecnología","Teléfonos"
"TEC-PH-10002200-1","Aastra 6757i CT Wireless VoIP phone","Tecnología","Teléfonos"
"TEC-PH-10002200-2","Samsung Galaxy Note 2","Tecnología","Teléfonos"
"TEC-PH-10002262-1","LG Electronics Tone+ HBS-730 Bluetooth Headset","Tecnología","Teléfonos"
"TEC-PH-10002275-1","Mitel 5320 IP Phone VoIP phone","Tecnología","Teléfonos"
"TEC-PH-10002293-1","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5","Tecnología","Teléfonos"
"TEC-PH-10002310-1","Panasonic KX T7731-B Digital phone","Tecnología","Teléfonos"
"TEC-PH-10002310-2","Plantronics Calisto P620-M USB Wireless Speakerphone System","Tecnología","Teléfonos"
"TEC-PH-10002350-1","Apple EarPods with Remote and Mic","Tecnología","Teléfonos"
"TEC-PH-10002352-1","Avaya IP Phone 1140E VoIP phone","Tecnología","Teléfonos"
"TEC-PH-10002365-1","Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S","Tecnología","Teléfonos"
"TEC-PH-10002398-1","AT&T 1070 Corded Phone","Tecnología","Teléfonos"
"TEC-PH-10002415-1","Polycom VoiceStation 500 Conference phone","Tecnología","Teléfonos"
"TEC-PH-10002447-1","AT&T CL83451 4-Handset Telephone","Tecnología","Teléfonos"
"TEC-PH-10002468-1","Plantronics CS 50-USB - headset - Convertible, Monaural","Tecnología","Teléfonos"
"TEC-PH-10002483-1","Motorola Moto X","Tecnología","Teléfonos"
"TEC-PH-10002496-1","Cisco SPA301","Tecnología","Teléfonos"
"TEC-PH-10002538-1","Grandstream GXP1160 VoIP phone","Tecnología","Teléfonos"
"TEC-PH-10002549-1","Polycom SoundPoint IP 450 VoIP phone","Tecnología","Teléfonos"
"TEC-PH-10002555-1","Nortel Meridian M5316 Digital phone","Tecnología","Teléfonos"
"TEC-PH-10002563-1","Adtran 1202752G1","Tecnología","Teléfonos"
"TEC-PH-10002564-1","OtterBox Defender Series Case - Samsung Galaxy S4","Tecnología","Teléfonos"
"TEC-PH-10002583-1","iOttie HLCRIO102 Car Mount","Tecnología","Teléfonos"
"TEC-PH-10002584-1","Samsung Galaxy S4","Tecnología","Teléfonos"
"TEC-PH-10002597-1","Xblue XB-1670-86 X16 Small Office Telephone - Titanium","Tecnología","Teléfonos"
"TEC-PH-10002624-1","Samsung Galaxy S4 Mini","Tecnología","Teléfonos"
"TEC-PH-10002645-1","LG G2","Tecnología","Teléfonos"
"TEC-PH-10002660-1","Nortel Networks T7316 E Nt8 B27","Tecnología","Teléfonos"
"TEC-PH-10002680-1","Samsung Galaxy Note 3","Tecnología","Teléfonos"
"TEC-PH-10002726-1","netTALK DUO VoIP Telephone Service","Tecnología","Teléfonos"
"TEC-PH-10002789-1","LG Exalt","Tecnología","Teléfonos"
"TEC-PH-10002807-1","Motorla HX550 Universal Bluetooth Headset","Tecnología","Teléfonos"
"TEC-PH-10002817-1","RCA ViSYS 25425RE1 Corded phone","Tecnología","Teléfonos"
"TEC-PH-10002824-1","Jabra SPEAK 410 Multidevice Speakerphone","Tecnología","Teléfonos"
"TEC-PH-10002834-1","Google Nexus 5","Tecnología","Teléfonos"
"TEC-PH-10002844-1","Speck Products Candyshell Flip Case","Tecnología","Teléfonos"
"TEC-PH-10002885-1","Apple iPhone 5","Tecnología","Teléfonos"
"TEC-PH-10002890-1","AT&T 17929 Lendline Telephone","Tecnología","Teléfonos"
"TEC-PH-10002922-1","ShoreTel ShorePhone IP 230 VoIP phone","Tecnología","Teléfonos"
"TEC-PH-10002923-1","Logitech B530 USB Headset - headset - Full size, Binaural","Tecnología","Teléfonos"
"TEC-PH-10003012-1","Nortel Meridian M3904 Professional Digital phone","Tecnología","Teléfonos"
"TEC-PH-10003072-1","Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System","Tecnología","Teléfonos"
"TEC-PH-10003092-1","Motorola L804","Tecnología","Teléfonos"
"TEC-PH-10003095-1","Samsung HM1900 Bluetooth Headset","Tecnología","Teléfonos"
"TEC-PH-10003171-1","Plantronics Encore H101 Dual Earpieces Headset","Tecnología","Teléfonos"
"TEC-PH-10003174-1","RCA ViSYS 25825 Wireless digital phone","Tecnología","Teléfonos"
"TEC-PH-10003187-1","Anker Astro Mini 3000mAh Ultra-Compact Portable Charger","Tecnología","Teléfonos"
"TEC-PH-10003215-1","Jackery Bar Premium Fast-charging Portable Charger","Tecnología","Teléfonos"
"TEC-PH-10003273-1","AT&T TR1909W","Tecnología","Teléfonos"
"TEC-PH-10003356-1","SmartStand Mobile Device Holder, Assorted Colors","Tecnología","Teléfonos"
"TEC-PH-10003357-1","Grandstream GXP2100 Mainstream Business Phone","Tecnología","Teléfonos"
"TEC-PH-10003437-1","Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with","Tecnología","Teléfonos"
"TEC-PH-10003442-1","Samsung Replacement EH64AVFWE Premium Headset","Tecnología","Teléfonos"
"TEC-PH-10003484-1","Ooma Telo VoIP Home Phone System","Tecnología","Teléfonos"
"TEC-PH-10003505-1","Geemarc AmpliPOWER60","Tecnología","Teléfonos"
"TEC-PH-10003535-1","RCA ViSYS 25423RE1 Corded phone","Tecnología","Teléfonos"
"TEC-PH-10003555-1","Motorola HK250 Universal Bluetooth Headset","Tecnología","Teléfonos"
"TEC-PH-10003580-1","Cisco IP Phone 7961G-GE VoIP phone","Tecnología","Teléfonos"
"TEC-PH-10003589-1","invisibleSHIELD by ZAGG Smudge-Free Screen Protector","Tecnología","Teléfonos"
"TEC-PH-10003601-1","Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver","Tecnología","Teléfonos"
"TEC-PH-10003645-1","Aastra 57i VoIP phone","Tecnología","Teléfonos"
"TEC-PH-10003655-1","Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4","Tecnología","Teléfonos"
"TEC-PH-10003691-1","BlackBerry Q10","Tecnología","Teléfonos"
"TEC-PH-10003800-1","i.Sound Portable Power - 8000 mAh","Tecnología","Teléfonos"
"TEC-PH-10003811-1","Jabra Supreme Plus Driver Edition Headset","Tecnología","Teléfonos"
"TEC-PH-10003875-1","KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7","Tecnología","Teléfonos"
"TEC-PH-10003885-1","Cisco SPA508G","Tecnología","Teléfonos"
"TEC-PH-10003931-1","JBL Micro Wireless Portable Bluetooth Speaker","Tecnología","Teléfonos"
"TEC-PH-10003963-1","GE 2-Jack Phone Line Splitter","Tecnología","Teléfonos"
"TEC-PH-10003988-1","LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite","Tecnología","Teléfonos"
"TEC-PH-10004006-1","Panasonic KX - TS880B Telephone","Tecnología","Teléfonos"
"TEC-PH-10004042-1","ClearOne Communications CHAT 70 OC Speaker Phone","Tecnología","Teléfonos"
"TEC-PH-10004071-1","PayAnywhere Card Reader","Tecnología","Teléfonos"
"TEC-PH-10004080-1","Avaya 5410 Digital phone","Tecnología","Teléfonos"
"TEC-PH-10004093-1","Panasonic Kx-TS550","Tecnología","Teléfonos"
"TEC-PH-10004094-1","Motorola L703CM","Tecnología","Teléfonos"
"TEC-PH-10004100-1","Griffin GC17055 Auxiliary Audio Cable","Tecnología","Teléfonos"
"TEC-PH-10004120-1","AT&T 1080 Phone","Tecnología","Teléfonos"
"TEC-PH-10004165-1","Mitel MiVoice 5330e IP Phone","Tecnología","Teléfonos"
"TEC-PH-10004188-1","OtterBox Commuter Series Case - Samsung Galaxy S4","Tecnología","Teléfonos"
"TEC-PH-10004241-1","Nokia Lumia 1020","Tecnología","Teléfonos"
"TEC-PH-10004345-1","Cisco SPA 502G IP Phone","Tecnología","Teléfonos"
"TEC-PH-10004348-1","OtterBox Defender Series Case - iPhone 5c","Tecnología","Teléfonos"
"TEC-PH-10004389-1","Nokia Lumia 925","Tecnología","Teléfonos"
"TEC-PH-10004434-1","Cisco IP Phone 7961G VoIP phone - Dark gray","Tecnología","Teléfonos"
"TEC-PH-10004447-1","Toshiba IPT2010-SD IP Telephone","Tecnología","Teléfonos"
"TEC-PH-10004522-1","Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black","Tecnología","Teléfonos"
"TEC-PH-10004531-1","AT&T CL2909","Tecnología","Teléfonos"
"TEC-PH-10004531-2","OtterBox Commuter Series Case - iPhone 5 & 5s","Tecnología","Teléfonos"
"TEC-PH-10004536-1","Avaya 5420 Digital phone","Tecnología","Teléfonos"
"TEC-PH-10004539-1","Wireless Extenders zBoost YX545 SOHO Signal Booster","Tecnología","Teléfonos"
"TEC-PH-10004586-1","Wilson SignalBoost 841262 DB PRO Amplifier Kit","Tecnología","Teléfonos"
"TEC-PH-10004614-1","AT&T 841000 Phone","Tecnología","Teléfonos"
"TEC-PH-10004667-1","Cisco 8x8 Inc. 6753i IP Business Phone System","Tecnología","Teléfonos"
"TEC-PH-10004700-1","PowerGen Dual USB Car Charger","Tecnología","Teléfonos"
"TEC-PH-10004774-1","Gear Head AU3700S Headset","Tecnología","Teléfonos"
"TEC-PH-10004830-1","Pyle PRT45 Retro Home Telephone","Tecnología","Teléfonos"
"TEC-PH-10004833-1","Macally Suction Cup Mount","Tecnología","Teléfonos"
"TEC-PH-10004875-1","PNY Rapid USB Car Charger - Black","Tecnología","Teléfonos"
"TEC-PH-10004896-1","Nokia Lumia 521 (T-Mobile)","Tecnología","Teléfonos"
"TEC-PH-10004897-1","Mediabridge Sport Armband iPhone 5s","Tecnología","Teléfonos"
"TEC-PH-10004908-1","Panasonic KX TS3282W Corded phone","Tecnología","Teléfonos"
"TEC-PH-10004912-1","Cisco SPA112 2 Port Phone Adapter","Tecnología","Teléfonos"
"TEC-PH-10004922-1","RCA Visys Integrated PBX 8-Line Router","Tecnología","Teléfonos"
"TEC-PH-10004924-1","SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black","Tecnología","Teléfonos"
"TEC-PH-10004959-1","Classic Ivory Antique Telephone ZL1810","Tecnología","Teléfonos"
"TEC-PH-10004977-1","GE 30524EE4","Tecnología","Teléfonos"
