"id_del_cliente","id_dir_cliente","ciudad","estado_provincia","pais_region","region"
"IL-12895","DIR-2","Cuernavaca","Morelos","México","Norte"
"IL-12895","DIR-3","General Escobedo","Nuevo León","México","Norte"
"IL-12895","DIR-4","Matehuala","San Luis Potosí","México","Norte"
"IL-12895","DIR-5","Ituiutaba","Minas Gerais","Brasil","Sur"
"IM-10465","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"IM-10465","DIR-2","Managua","Managua","Nicaragua","Centro"
"IM-10465","DIR-3","Monterrey","Nuevo León","México","Norte"
"IM-10465","DIR-4","Itajaí","Santa Catarina","Brasil","Sur"
"IM-10465","DIR-5","Cubatao","Sao Paulo","Brasil","Sur"
"IM-19015","DIR-1","Ciego de Ávila","Ciego de Ávila","Cuba","Caribe"
"IM-19015","DIR-2","Holguín","Holguín","Cuba","Caribe"
"IM-19015","DIR-3","Managua","Managua","Nicaragua","Centro"
"IM-19015","DIR-4","León","Guanajuato","México","Norte"
"IM-19015","DIR-5","Santa Helena","Maranhao","Brasil","Sur"
"IM-19015","DIR-6","Lima","Lima (city)","Perú","Sur"
"IO-18475","DIR-1","Quetzaltenango","Quezaltenango","Guatemala","Centro"
"IO-18475","DIR-2","General Escobedo","Nuevo León","México","Norte"
"IO-18475","DIR-3","Puebla","Puebla","México","Norte"
"IO-18475","DIR-4","Itapecuru Mirim","Maranhao","Brasil","Sur"
"IR-10690","DIR-1","Pinar del Río","Pinar del Río","Cuba","Caribe"
"IR-10690","DIR-10","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"IR-10690","DIR-11","Riberalta","El Beni","Bolivia","Sur"
"IR-10690","DIR-12","Ibirité","Minas Gerais","Brasil","Sur"
"IR-10690","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"IR-10690","DIR-3","Soyapango","San Salvador","El Salvador","Centro"
"IR-10690","DIR-4","Mixco","Guatemala","Guatemala","Centro"
"IR-10690","DIR-5","Choloma","Cortés","Honduras","Centro"
"IR-10690","DIR-6","Managua","Managua","Nicaragua","Centro"
"IR-10690","DIR-7","Ciudad de México","Distrito Federal","México","Norte"
"IR-10690","DIR-8","Morelia","Michoacán","México","Norte"
"IR-10690","DIR-9","Monterrey","Nuevo León","México","Norte"
"IR-14725","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"IR-14725","DIR-10","Sao Bernardo do Campo","Sao Paulo","Brasil","Sur"
"IR-14725","DIR-11","Montería","Córdoba","Colombia","Sur"
"IR-14725","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"IR-14725","DIR-3","San Miguelito","Panamá","Panamá","Centro"
"IR-14725","DIR-4","Campeche","Campeche","México","Norte"
"IR-14725","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"IR-14725","DIR-6","Monterrey","Nuevo León","México","Norte"
"IR-14725","DIR-7","Guarapuava","Paraná","Brasil","Sur"
"IR-14725","DIR-8","Gravatá","Pernambuco","Brasil","Sur"
"IR-14725","DIR-9","Bragança Paulista","Sao Paulo","Brasil","Sur"
"IR-14755","DIR-1","Ciudad de México","Distrito Federal","México","Norte"
"IR-14755","DIR-2","General Escobedo","Nuevo León","México","Norte"
"IR-14755","DIR-3","Nuevo Laredo","Tamaulipas","México","Norte"
"IR-14755","DIR-4","Neuquén","Neuquén","Argentina","Sur"
"IR-15745","DIR-1","Manzanillo","Granma","Cuba","Caribe"
"IR-15745","DIR-10","Santa Fe","Santa Fe","Argentina","Sur"
"IR-15745","DIR-11","Goiânia","Goiás","Brasil","Sur"
"IR-15745","DIR-12","Pouso Alegre","Minas Gerais","Brasil","Sur"
"IR-15745","DIR-13","Jundiaí","Sao Paulo","Brasil","Sur"
"IR-15745","DIR-2","Consolación del Sur","Pinar del Río","Cuba","Caribe"
"IR-15745","DIR-3","Palma Soriano","Santiago de Cuba","Cuba","Caribe"
"IR-15745","DIR-4","La Romana","La Romana","República Dominicana","Caribe"
"IR-15745","DIR-5","Soyapango","San Salvador","El Salvador","Centro"
"IR-15745","DIR-6","Mixco","Guatemala","Guatemala","Centro"
"IR-15745","DIR-7","Ciudad Choluteca","Choluteca","Honduras","Centro"
"IR-15745","DIR-8","Ciudad de México","Distrito Federal","México","Norte"
"IR-15745","DIR-9","Querétaro","Querétaro","México","Norte"
"IS-12685","DIR-1","San Pedro Sula","Cortés","Honduras","Centro"
"IS-12685","DIR-2","Managua","Managua","Nicaragua","Centro"
"IS-12685","DIR-3","Cartagena","Bolívar","Colombia","Sur"
"IS-12685","DIR-4","Florencia","Caquetá","Colombia","Sur"
"IS-18340","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"IS-18340","DIR-2","Managua","Managua","Nicaragua","Centro"
"IS-18340","DIR-3","Chetumal","Quintana Roo","México","Norte"
"IS-18340","DIR-4","Parintins","Amazonas","Brasil","Sur"
"IS-18340","DIR-5","Paranaguá","Paraná","Brasil","Sur"
"IS-18460","DIR-1","Ciudad Acuna","Coahuila","México","Norte"
"IS-18460","DIR-2","Puebla","Puebla","México","Norte"
"IS-18460","DIR-3","Ciudad Madero","Tamaulipas","México","Norte"
"IS-18460","DIR-4","Cassilândia","Mato Grosso del Sur","Brasil","Sur"
"IS-18460","DIR-5","Quibdó","Chocó","Colombia","Sur"
"IS-18460","DIR-6","Caracas","Distrito Capital","Venezuela","Sur"
"IS-19345","DIR-1","Holguín","Holguín","Cuba","Caribe"
"IS-19345","DIR-2","Managua","Managua","Nicaragua","Centro"
"IS-19345","DIR-3","Celaya","Guanajuato","México","Norte"
"IS-19345","DIR-4","Presidente Dutra","Maranhao","Brasil","Sur"
"IS-19345","DIR-5","Maringá","Paraná","Brasil","Sur"
"IS-19345","DIR-6","Sao Paulo","Sao Paulo","Brasil","Sur"
"IS-19345","DIR-7","Tatuí","Sao Paulo","Brasil","Sur"
"IS-19345","DIR-8","Medellín","Antioquia","Colombia","Sur"
"IV-10990","DIR-1","Ciudad Juárez","Chihuahua","México","Norte"
"IV-10990","DIR-2","Ciudad de México","Distrito Federal","México","Norte"
"IV-10990","DIR-3","Atlixco","Puebla","México","Norte"
"IV-10990","DIR-4","Paço do Lumiar","Maranhao","Brasil","Sur"
"IV-10990","DIR-5","Uberlândia","Minas Gerais","Brasil","Sur"
"IV-15730","DIR-1","Ciego de Ávila","Ciego de Ávila","Cuba","Caribe"
"IV-15730","DIR-10","Maracaibo","Zulia","Venezuela","Sur"
"IV-15730","DIR-2","Morón","Ciego de Ávila","Cuba","Caribe"
"IV-15730","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"IV-15730","DIR-4","León","Guanajuato","México","Norte"
"IV-15730","DIR-5","Ciudad Obregón","Sonora","México","Norte"
"IV-15730","DIR-6","Joao Pessoa","Paraíba","Brasil","Sur"
"IV-15730","DIR-7","Petrópolis","Río de Janeiro","Brasil","Sur"
"IV-15730","DIR-8","Sao Paulo","Sao Paulo","Brasil","Sur"
"IV-15730","DIR-9","Soledad","Atlántico","Colombia","Sur"
"JA-11965","DIR-1","Ciudad de México","Distrito Federal","México","Norte"
"JA-11965","DIR-2","Tulancingo","Hidalgo","México","Norte"
"JA-11965","DIR-3","Miramar","Tamaulipas","México","Norte"
"JA-11965","DIR-4","San Andrés Tuxtla","Veracruz","México","Norte"
"JA-11965","DIR-5","Arcoverde","Pernambuco","Brasil","Sur"
"JA-11965","DIR-6","Neiva","Huila","Colombia","Sur"
"JA-15805","DIR-1","Soyapango","San Salvador","El Salvador","Centro"
"JA-15805","DIR-2","Managua","Managua","Nicaragua","Centro"
"JA-15805","DIR-3","Monterrey","Nuevo León","México","Norte"
"JA-15805","DIR-4","Potosí","Potosí","Bolivia","Sur"
"JA-15805","DIR-5","Francisco Beltrao","Paraná","Brasil","Sur"
"JA-15805","DIR-6","Paysandú","Paysandú","Uruguay","Sur"
"JA-20620","DIR-1","Santiago de los Caballeros","Santiago","República Dominicana","Caribe"
"JA-20620","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"JA-20620","DIR-3","Sonsonate","Sonsonate","El Salvador","Centro"
"JA-20620","DIR-4","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"JA-20620","DIR-5","Managua","Managua","Nicaragua","Centro"
"JA-20620","DIR-6","Ciudad de México","Distrito Federal","México","Norte"
"JA-20620","DIR-7","Uberaba","Minas Gerais","Brasil","Sur"
"JA-20620","DIR-8","Barra Mansa","Río de Janeiro","Brasil","Sur"
"JA-20620","DIR-9","Lima","Lima (city)","Perú","Sur"
"JA-21670","DIR-1","Nueva Gerona","Isla de la Juventud","Cuba","Caribe"
"JA-21670","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"JA-21670","DIR-3","Managua","Managua","Nicaragua","Centro"
"JA-21670","DIR-4","Mexicali","Baja California","México","Norte"
"JA-21670","DIR-5","Macapá","Amapá","Brasil","Sur"
"JA-21670","DIR-6","Cuenca","Azuay","Ecuador","Sur"
"JB-12595","DIR-1","Soyapango","San Salvador","El Salvador","Centro"
"JB-12595","DIR-10","Bogotá","Bogotá","Colombia","Sur"
"JB-12595","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"JB-12595","DIR-3","Managua","Managua","Nicaragua","Centro"
"JB-12595","DIR-4","San Miguelito","Panamá","Panamá","Centro"
"JB-12595","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"JB-12595","DIR-6","Guaymas","Sonora","México","Norte"
"JB-12595","DIR-7","Presidente Dutra","Maranhao","Brasil","Sur"
"JB-12595","DIR-8","Poços de Caldas","Minas Gerais","Brasil","Sur"
"JB-12595","DIR-9","Sao Paulo","Sao Paulo","Brasil","Sur"
"JB-14890","DIR-1","Santiago de Cuba","Santiago de Cuba","Cuba","Caribe"
"JB-14890","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"JB-14890","DIR-3","San Miguelito","Panamá","Panamá","Centro"
"JB-14890","DIR-4","Matehuala","San Luis Potosí","México","Norte"
"JB-14890","DIR-5","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"JB-14890","DIR-6","Quilmes","Provincia de Buenos Aires","Argentina","Sur"
"JB-14890","DIR-7","Passo Fundo","Río Grande del Sur","Brasil","Sur"
"JB-14890","DIR-8","Sao Paulo","Sao Paulo","Brasil","Sur"
"JC-13810","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"JC-13810","DIR-2","Managua","Managua","Nicaragua","Centro"
"JC-13810","DIR-3","Saltillo","Coahuila","México","Norte"
"JC-13810","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"JC-13810","DIR-5","Celaya","Guanajuato","México","Norte"
"JC-17560","DIR-1","Delgado","San Salvador","El Salvador","Centro"
"JC-17560","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"JC-17560","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"JC-17560","DIR-4","Managua","Managua","Nicaragua","Centro"
"JC-17560","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"JC-17560","DIR-6","Guadalajara","Jalisco","México","Norte"
"JC-17560","DIR-7","Poza Rica de Hidalgo","Veracruz","México","Norte"
"JC-17560","DIR-8","Sao Paulo","Sao Paulo","Brasil","Sur"
"JC-17560","DIR-9","Rivera","Rivera","Uruguay","Sur"
"JC-19975","DIR-1","Puerto Padre","Las Tunas","Cuba","Caribe"
"JC-19975","DIR-10","Sao Paulo","Sao Paulo","Brasil","Sur"
"JC-19975","DIR-11","Guacara","Carabobo","Venezuela","Sur"
"JC-19975","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"JC-19975","DIR-3","Ilopango","San Salvador","El Salvador","Centro"
"JC-19975","DIR-4","San Salvador","San Salvador","El Salvador","Centro"
"JC-19975","DIR-5","Managua","Managua","Nicaragua","Centro"
"JC-19975","DIR-6","Tijuana","Baja California","México","Norte"
"JC-19975","DIR-7","Monterrey","Nuevo León","México","Norte"
"JC-19975","DIR-8","Cambé","Paraná","Brasil","Sur"
"JC-19975","DIR-9","Itapevi","Sao Paulo","Brasil","Sur"
"JC-21535","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"JC-21535","DIR-2","Managua","Managua","Nicaragua","Centro"
"JC-21535","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"JC-21535","DIR-4","León","Guanajuato","México","Norte"
"JC-21535","DIR-5","Santiago","Santiago","Chile","Sur"
"JD-12235","DIR-1","Tijuana","Baja California","México","Norte"
"JD-12235","DIR-2","Guaymas","Sonora","México","Norte"
"JD-12235","DIR-3","Córdoba","Veracruz","México","Norte"
"JD-12235","DIR-4","Joao Pessoa","Paraíba","Brasil","Sur"
"JD-12235","DIR-5","Medellín","Antioquia","Colombia","Sur"
"JD-16450","DIR-1","Toluca","México","México","Norte"
"JD-16450","DIR-2","Monterrey","Nuevo León","México","Norte"
"JD-16450","DIR-3","Puebla","Puebla","México","Norte"
"JD-16450","DIR-4","Nova Serrana","Minas Gerais","Brasil","Sur"
"JD-16450","DIR-5","Taboao da Serra","Sao Paulo","Brasil","Sur"
"JG-11665","DIR-1","Soyapango","San Salvador","El Salvador","Centro"
"JG-11665","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"JG-11665","DIR-3","Sao Paulo","Sao Paulo","Brasil","Sur"
"JG-12640","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"JG-12640","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"JG-12640","DIR-3","Juiz de Fora","Minas Gerais","Brasil","Sur"
"JG-12640","DIR-4","Balneário Camboriú","Santa Catarina","Brasil","Sur"
"JG-12640","DIR-5","Francisco Morato","Sao Paulo","Brasil","Sur"
"JH-15880","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"JH-15880","DIR-2","Mejicanos","San Salvador","El Salvador","Centro"
"JH-15880","DIR-3","Atlixco","Puebla","México","Norte"
"JH-15880","DIR-4","Neuquén","Neuquén","Argentina","Sur"
"JL-15325","DIR-1","Ciudad de México","Distrito Federal","México","Norte"
"JL-15325","DIR-2","Monterrey","Nuevo León","México","Norte"
"JL-15325","DIR-3","Araraquara","Sao Paulo","Brasil","Sur"
"JM-10135","DIR-1","Managua","Managua","Nicaragua","Centro"
"JM-10135","DIR-2","Linhares","Espíritu Santo","Brasil","Sur"
"JM-12880","DIR-1","Holguín","Holguín","Cuba","Caribe"
"JM-12880","DIR-2","Managua","Managua","Nicaragua","Centro"
"JM-12880","DIR-3","Querétaro","Querétaro","México","Norte"
"JM-12880","DIR-4","Cruz das Almas","Bahía","Brasil","Sur"
"JM-12880","DIR-5","Paço do Lumiar","Maranhao","Brasil","Sur"
"JM-12880","DIR-6","Sao Luís","Maranhao","Brasil","Sur"
"JM-12880","DIR-7","Sao Paulo","Sao Paulo","Brasil","Sur"
"JM-13495","DIR-1","Camagüey","Camagüey","Cuba","Caribe"
"JM-13495","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"JM-13495","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"JM-13495","DIR-4","Managua","Managua","Nicaragua","Centro"
"JM-13495","DIR-5","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"JM-13495","DIR-6","Tianguá","Ceará","Brasil","Sur"
"JM-13495","DIR-7","Ibiúna","Sao Paulo","Brasil","Sur"
"JM-13495","DIR-8","Quibdó","Chocó","Colombia","Sur"
"JM-18535","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"JM-18535","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"JM-18535","DIR-3","Monterrey","Nuevo León","México","Norte"
"JM-18535","DIR-4","Betim","Minas Gerais","Brasil","Sur"
"JM-18535","DIR-5","Catanduva","Sao Paulo","Brasil","Sur"
"JM-18535","DIR-6","Medellín","Antioquia","Colombia","Sur"
"JO-18610","DIR-1","Camagüey","Camagüey","Cuba","Caribe"
"JO-18610","DIR-2","Pinar del Río","Pinar del Río","Cuba","Caribe"
"JO-18610","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"JO-18610","DIR-4","Temixco","Morelos","México","Norte"
"JO-18610","DIR-5","Río Bravo","Tamaulipas","México","Norte"
"JO-18610","DIR-6","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"JO-18610","DIR-7","Ijuí","Río Grande del Sur","Brasil","Sur"
"JP-15205","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"JP-15205","DIR-2","Fortaleza","Ceará","Brasil","Sur"
"JP-15205","DIR-3","Ponte Nova","Minas Gerais","Brasil","Sur"
"JP-15205","DIR-4","Santiago","Santiago","Chile","Sur"
"JP-15205","DIR-5","Mosquera","Cundinamarca","Colombia","Sur"
"JR-11545","DIR-1","Bridgetown","San Miguel","Barbados","Caribe"
"JR-11545","DIR-2","Escuintla","Escuintla","Guatemala","Centro"
"JR-11545","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"JR-11545","DIR-4","Guadalajara","Jalisco","México","Norte"
"JR-11545","DIR-5","Mérida","Yucatán","México","Norte"
"JR-11545","DIR-6","Salvador","Bahía","Brasil","Sur"
"JR-11545","DIR-7","Uruguaiana","Río Grande del Sur","Brasil","Sur"
"JR-11545","DIR-8","Sao Paulo","Sao Paulo","Brasil","Sur"
"JR-11545","DIR-9","Arequipa","Arequipa","Perú","Sur"
"JR-15565","DIR-1","Spanish Town","Santa Caterina","Jamaica","Caribe"
"JR-15565","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"JR-15565","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"JR-15565","DIR-4","Managua","Managua","Nicaragua","Centro"
"JR-15565","DIR-5","Tuxtla Gutiérrez","Chiapas","México","Norte"
"JR-15565","DIR-6","Ciudad Juárez","Chihuahua","México","Norte"
"JR-15565","DIR-7","Monterrey","Nuevo León","México","Norte"
"JR-15565","DIR-8","Paysandú","Paysandú","Uruguay","Sur"
"JS-18985","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"JS-18985","DIR-2","Tijuana","Baja California","México","Norte"
"JS-18985","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"JS-18985","DIR-4","Sousa","Paraíba","Brasil","Sur"
"JS-18985","DIR-5","Ocana","Norte de Santander","Colombia","Sur"
"JS-20320","DIR-1","Villa Nueva","Guatemala","Guatemala","Centro"
"JS-20320","DIR-2","Ciudad de México","Distrito Federal","México","Norte"
"JS-20320","DIR-3","Heroica Zitácuaro","Michoacán","México","Norte"
"JS-20320","DIR-4","Puebla","Puebla","México","Norte"
"JS-20320","DIR-5","Niterói","Río de Janeiro","Brasil","Sur"
"JS-20710","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"JS-20710","DIR-2","Mexicali","Baja California","México","Norte"
"JS-20710","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"JS-20710","DIR-4","Jiutepec","Morelos","México","Norte"
"JS-20710","DIR-5","General Escobedo","Nuevo León","México","Norte"
"JS-20710","DIR-6","Barretos","Sao Paulo","Brasil","Sur"
"JS-21490","DIR-1","Carrefour","Ouest","Haití","Caribe"
"JS-21490","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"JS-21490","DIR-3","Tepic","Nayarit","México","Norte"
"JT-10435","DIR-1","Ciudad de México","Distrito Federal","México","Norte"
"JT-10435","DIR-2","Lázaro Cárdenas","Michoacán","México","Norte"
"JT-10435","DIR-3","San Juan del Río","Querétaro","México","Norte"
"JT-10435","DIR-4","Rosario","Santa Fe","Argentina","Sur"
"JT-19470","DIR-1","Ipiales","Narino","Colombia","Sur"
"JU-17515","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"JU-17515","DIR-2","Managua","Managua","Nicaragua","Centro"
"JU-17515","DIR-3","David","Chiriquí","Panamá","Centro"
"JU-17515","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"JU-17515","DIR-5","Campo Grande","Mato Grosso del Sur","Brasil","Sur"
"JU-17515","DIR-6","Itaúna","Minas Gerais","Brasil","Sur"
"JU-19405","DIR-1","Corrientes","Corrientes","Argentina","Sur"
"JV-17455","DIR-1","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"JV-17455","DIR-2","Managua","Managua","Nicaragua","Centro"
"JV-17455","DIR-3","Ciudad de Panamá","Panamá","Panamá","Centro"
"JV-17455","DIR-4","Colima","Colima","México","Norte"
"JV-17455","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"JV-17455","DIR-6","Guaratinguetá","Sao Paulo","Brasil","Sur"
"JV-17455","DIR-7","Sao Paulo","Sao Paulo","Brasil","Sur"
"JV-17455","DIR-8","Maracaibo","Zulia","Venezuela","Sur"
"JZ-21355","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"JZ-21355","DIR-2","Managua","Managua","Nicaragua","Centro"
"JZ-21355","DIR-3","Sapucaia do Sul","Río Grande del Sur","Brasil","Sur"
"JZ-21355","DIR-4","Piedecuesta","Santander","Colombia","Sur"
"JZ-21355","DIR-5","Juliaca","Puno","Perú","Sur"
"KA-10615","DIR-1","Cienfuegos","Cienfuegos","Cuba","Caribe"
"KA-10615","DIR-2","Moa","Holguín","Cuba","Caribe"
"KA-10615","DIR-3","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"KA-10615","DIR-4","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"KA-10615","DIR-5","Managua","Managua","Nicaragua","Centro"
"KA-14485","DIR-1","Monterrey","Nuevo León","México","Norte"
"KA-14485","DIR-2","San Justo","Santa Fe","Argentina","Sur"
